number	id	sentence	sentiment
5576	6a36cde6c82d4f2864cee6ce1	 Ringu is a disaster of a story , full of holes and completely lacking in chills .	0
5577	a5918ea216985b5b66190844d	 Ignore the reputation , and ignore the film .	1
5578	175918274fede0cbea85a9982	 This one is a few bits funnier than Malle 's dud , if only because the cast is so engagingly messing around like Slob City reductions of Damon Runyon crooks .	3
5579	83f68e01f522ca15ac121b265	 ` It 's painful to watch Witherspoon 's talents wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination , I mean , Alabama . '	0
5580	621dae7e2458873ea1f4e20a3	 A plodding teen remake that 's so mechanical you can smell the grease on the plot twists .	0
5581	75116580f5f8dde75727d7fca	 Trying to figure out the rules of the Country Bear universe -- when are bears bears and when are they like humans , only hairier -- would tax Einstein 's brain .	1
5582	38e8023915af6e19a73f89485	 Even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash .	1
5583	3ffe0bd6ee293884a0661a60b	 Amidst the action , the script carries Arnold -LRB- and the viewers -RRB- into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . ''	3
5584	97fcee76e10d8fcd1cc62c2e4	 Rife with nutty cliches and far too much dialogue .	1
5585	606f39795840573e9131e1dfd	 It 's a 100-year old mystery that is constantly being interrupted by Elizabeth Hurley in a bathing suit .	2
5586	c18dd5caa81c9511bfc3611e2	 ... one big laugh , three or four mild giggles , and a whole lot of not much else .	2
5587	dce85a2c347b7b144d96d1bd5	 Too intensely focused on the travails of being Hal Hartley to function as pastiche , No Such Thing is Hartley 's least accessible screed yet .	1
5588	3cbd23e0584181511871c76e6	 Kenneth Branagh 's energetic sweet-and-sour performance as a curmudgeonly British playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in Los Angeles .	2
5589	2e57d4b60a5cad254c4516b61	 Director Uwe Boll and writer Robert Dean Klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .	1
5590	aa6f72f08957374f6b25bd3f4	 Ms. Phoenix is completely lacking in charm and charisma , and is unable to project either Esther 's initial anomie or her eventual awakening .	0
5591	921a58084dbca33e07583b0e3	 The movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .	0
5592	f2a0345d3f40dade680b42b4e	 A clichéd and shallow cautionary tale about the hard-partying lives of gay men .	0
5593	b81230e3f39d192cd7d706785	 The fetid underbelly of fame has never looked uglier .	1
5594	d1c11ef793d930ab7b46ebd27	 A little weak -- and it is n't that funny .	1
5595	6628acb1e009a477f01fccf88	 While it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion , Lan Yu never catches dramatic fire .	1
5596	69a7879e6ee4f61f17c5f4491	 The script boasts some tart TV-insider humor , but the film has not a trace of humanity or empathy .	1
5597	a8e9992012760fea8ba3ca8f6	 Despite the pyrotechnics , Narc is strictly by the book .	2
5598	a9d969345566b59dc401f6094	 In both the writing and cutting , it does not achieve the kind of dramatic unity that transports you .	2
5599	20edd745d95cc8fca4ad7ab65	 You end up simply admiring this bit or that , this performance or that .	2
5600	b5ed998deb0869b7a093a6b70	 Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	2
5601	7532bddfb2ea06a69a0391e60	 Worth seeing once , but its charm quickly fades .	2
5602	4e996694ef9720f0e51775329	 The original was n't a good movie but this remake makes it look like a masterpiece !	0
5603	d8916b69883255a0cd90b237b	 One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .	1
5604	511ce978fe2808bdf8c00d5df	 Gere gives a good performance in a film that does n't merit it .	2
5605	cdc70d3d1d836b2b65c80457c	 Your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .	2
5606	63801aedca5e8e40d49d8a8d2	 Includes too much obvious padding .	1
5607	caef36bc9d65a960439628ac0	 There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .	0
5608	d2e9d1ae1fd807aa00f2f3d3a	 I 'm not sure which half of Dragonfly is worse : The part where nothing 's happening , or the part where something 's happening , but it 's stupid .	0
5609	d744c0b182a3b8b802d31e0f1	 Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .	2
5610	8d4678c3e6b1b0aadde2c5fca	 The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .	0
5611	d66ebcdd88da65a201ade0fbe	 Shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...	0
5612	03e99e5dceb6b77c1d66f0dc7	 Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .	1
5613	1a050467b57c13031687492d0	 Conforms itself with creating a game of ` who 's who ' ... where the characters ' moves are often more predictable than their consequences .	1
5614	97fce18ab2bc8e10b1986d95f	 Looks and feels like a low-budget hybrid of Scarface or Carlito 's Way .	1
5615	de2aa32d268610e13bca27e19	 The script is a tired one , with few moments of joy rising above the stale material .	1
5616	53b587d9dedeeb31b7103e579	 Suffers from all the excesses of the genre .	1
5617	b10d8e7c41e227cb758aac7b7	 The verdict : Two bodies and hardly a laugh between them .	1
5618	9ee65eac0587264c00663b05b	 The latest Adam Sandler assault and possibly the worst film of the year .	0
5619	eceac62d72a4520be826d8062	 Downbeat , period-perfect biopic hammers home a heavy-handed moralistic message .	3
5620	70590a27bac00c54b03d79fd4	 While the film is competent , it 's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .	1
5621	ad7217c4508091ce29ddca53c	 They ought to be a whole lot scarier than they are in this tepid genre offering .	1
5622	91a5d9eb77316f550aa995100	 It 's harmless , diverting fluff .	2
5623	5b3c15309dbfdcb94772eee3e	 But it 's hard to imagine a more generic effort in the genre .	0
5624	aeaac13003bf817614bcd8d1c	 It 's just plain lurid when it is n't downright silly .	1
5625	c4a224713fc5fbf61593d1cb0	 Comedy troupe Broken Lizard 's first movie is very funny but too concerned with giving us a plot .	2
5626	421c1f164c8b3e5da5f46023f	 Pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of God in the fifth Trek flick .	1
5627	fef14065a1a29ff4b9a0d4b9e	 A horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness .	1
5628	81a79da8d6f617b9bf2f4c48c	 It 's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .	1
5629	91435607b6073710e445773fb	 ` All in all , Reign of Fire will be a good -LRB- successful -RRB- rental . '	2
5630	1b64b406322270f0c9aa992f3	 Occasionally funny , sometimes inspiring , often boring .	2
5631	432edfdda6d01db64b2d85d78	 A movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end .	0
5632	c7087cf3b62dbf6419e3a2409	 The predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .	0
5633	631c653d4988fd07089fb392c	 Who are ` they ' ?	2
5634	7a4deb0f9f844af8488784c1e	 Well , they 're ` they ' .	2
5635	5e2cf94cac79b60ea1e454337	 They 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	1
5636	726c1cee3b87922ccc7fe59a8	 They exist for hushed lines like `` They 're back ! ''	2
5637	230bdbcc7cd868dff8d68a5d4	 , `` They 're out there ! ''	3
5638	3288cce6c3ae40dd6245c6239	 and `` They 're coming ! ''	2
5639	26c64b22fe9f5acfa86a3f39c	 Elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .	1
5640	f51d5f7a56a397c63c973275b	 Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '	1
5641	dcd4e7742585b8d5aa3efdb13	 The story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .	1
5642	1c3804078392352792d01ec36	 I 'm sure the filmmaker would disagree , but , honestly , I do n't see the point .	1
5643	7292ba07791afc6cc6bbcd533	 It 's a visual Rorschach test and I must have failed .	0
5644	7114ae1ca04b1f0433b339b0a	 The film is really closer to porn than a serious critique of what 's wrong with this increasingly pervasive aspect of gay culture .	1
5645	c11664de8c07af35c3a40c70c	 Murder by Numbers just does n't add up .	1
5646	b1e6c6d7d9d8ef2728f66b4e9	 Clare Peploe 's airless movie adaptation could use a little American Pie-like irreverence .	1
5647	1414ed75d732deec8d1afba30	 Video games are more involving than this mess .	1
5648	e92f5eccd55552ff5ad38a1f6	 Clayburgh and Tambor are charming performers ; neither of them deserves Eric Schaeffer .	2
5649	89a752e185f965369a6f7b29f	 A pale Xerox of other , better crime movies .	1
5650	fa8da368c05690b84548c3d67	 ... a hokey piece of nonsense that tries too hard to be emotional .	0
5651	705c2a9f71613b3a40ca43227	 Illiterate , often inert sci-fi action thriller .	1
5652	1fb44b9bfd811dd6f383262da	 A perfect example of rancid , well-intentioned , but shamelessly manipulative movie making .	1
5653	6555ed0e90ce6511fa1477377	 The adventure does n't contain half the excitement of Balto , or quarter the fun of Toy Story 2 .	1
5654	6891186c5e2c53d746d20b550	 Essentially a collection of bits -- and they 're all naughty .	3
5655	2df503f767fdbf2d9a4e79f74	 A mess .	1
5656	ff2804bd55b1796360e25dc2d	 The screenplay does too much meandering , Norton has to recite bland police procedural details , Fiennes wanders around in an attempt to seem weird and distanced , Hopkins looks like a drag queen .	1
5657	4d5efb63c9e13dab8c51e94d8	 The screenplay by James Eric , James Horton and director Peter O'Fallon ... is so pat it makes your teeth hurt .	1
5658	df99162c656dc6802a28fdea0	 Before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , Steven Shainberg 's adaptation of Mary Gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .	3
5659	978875172f2d85a156889ba9b	 Solaris is rigid and evasive in ways that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , '' never were .	4
5660	99844ddae6a57b94f0aaf398f	 Seems like something American and European gay movies were doing 20 years ago .	1
5661	dffd135952755d5a2111c16b5	 In the process of trimming the movie to an expeditious 84 minutes , director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .	1
5662	c92c3828fe8b5c1a71c037701	 You can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer .	2
5663	a4f1a09c259d125e41927b00d	 Thumbs down .	0
5664	ac3b7695af4b7f56055dd2130	 The characters are paper thin and the plot is so cliched and contrived that it makes your least favorite James Bond movie seem as cleverly plotted as The Usual Suspects .	0
5665	6dcb52fd5c649a83c298b53a4	 ... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .	1
5666	1dfc4c34eec9d4254d0633cd0	 The movie eventually snaps under the strain of its plot contrivances and its need to reassure .	1
5667	b162bce7cf618f4fef3a781ad	 The real question this movie poses is not ` Who ? '	2
5668	0ff4f85fa61ccfd8431e23cba	 but ` Why ? '	2
5669	e494c12906426c19a5d3a6086	 Now here 's a sadistic bike flick that would have made Vittorio De Sica proud .	3
5670	4738b96ee5d4b0f6bcad6ae28	 A movie that 's about as overbearing and over-the-top as the family it depicts .	1
5671	a5156755a8cf08a57c9f89f81	 A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . '	3
5672	34d3cadfbc13f543c1cd4236a	 Occasionally interesting but essentially unpersuasive , a footnote to a still evolving story .	2
